,ship mode,segment,state,region,category,sub-category,sales,quantity,discount,profit,unit price,profit margin,is discounted,profit per item,is profited,city tier
7287,standard ,corporate,oklahoma,central,furniture,furnishings,57.69,3,0.0,23.65,19.23,40.99,0,7.88,1,1
7288,standard ,corporate,texas,central,technology,machines,559.71,3,40.0,-121.27,186.57000000000002,-21.67,1,-40.42,0,1
7289,first ,consumer,california,west,office supplies,storage,305.01,9,0.0,76.25,33.89,25.0,0,8.47,1,1
7290,first ,consumer,california,west,office supplies,binders,50.78,2,20.0,17.77,25.39,34.99,1,8.88,1,1
7291,first ,consumer,california,west,office supplies,labels,26.01,9,0.0,12.22,2.89,46.98,0,1.36,1,1
7292,standard ,consumer,tennessee,south,technology,machines,649.0,2,50.0,-272.58,324.5,-42.0,1,-136.29,0,1
7293,standard ,consumer,california,west,furniture,furnishings,59.99,7,0.0,21.6,8.57,36.01,0,3.09,1,1
7294,standard ,consumer,washington,west,furniture,furnishings,20.24,1,0.0,7.89,20.24,38.98,0,7.89,1,5
7295,first ,consumer,texas,central,office supplies,art,37.84,2,20.0,2.84,18.92,7.51,1,1.42,1,1
7296,first ,consumer,texas,central,office supplies,fasteners,5.47,6,20.0,1.85,0.9116666666666666,33.82,1,0.31,1,1
7297,second ,corporate,pennsylvania,east,office supplies,storage,77.24,5,20.0,7.72,15.447999999999999,9.99,1,1.54,1,1
7298,first ,consumer,illinois,central,furniture,tables,292.1,4,50.0,-175.26,73.025,-60.0,1,-43.81,0,2
7299,first ,consumer,illinois,central,furniture,furnishings,8.54,2,60.0,-7.48,4.27,-87.59,1,-3.74,0,2
7300,first ,consumer,illinois,central,furniture,bookcases,424.12,6,30.0,-30.29,70.68666666666667,-7.14,1,-5.05,0,2
7301,first ,consumer,illinois,central,office supplies,binders,2.89,3,80.0,-4.92,0.9633333333333334,-170.24,1,-1.64,0,2
7302,first ,consumer,illinois,central,office supplies,storage,381.72,5,20.0,-66.8,76.34400000000001,-17.5,1,-13.36,0,2
7303,standard ,consumer,florida,south,furniture,chairs,97.18,2,20.0,6.07,48.59,6.25,1,3.04,1,4
7304,standard ,consumer,florida,south,office supplies,paper,10.37,2,20.0,3.63,5.185,35.0,1,1.81,1,4
7305,standard ,consumer,texas,central,furniture,tables,890.84,3,30.0,-152.72,296.94666666666666,-17.14,1,-50.91,0,2
7306,second ,consumer,california,west,technology,accessories,72.0,4,0.0,12.96,18.0,18.0,0,3.24,1,1
7307,second ,consumer,california,west,furniture,chairs,113.89,2,20.0,9.97,56.945,8.75,1,4.99,1,1
7308,second ,consumer,california,west,office supplies,envelopes,158.13,3,0.0,77.48,52.71,49.0,0,25.83,1,1
7309,second ,corporate,new york,east,office supplies,fasteners,14.13,3,0.0,0.71,4.71,5.02,0,0.24,0,1
7310,standard ,consumer,michigan,central,office supplies,binders,64.75,5,0.0,29.14,12.95,45.0,0,5.83,1,1
7311,standard ,consumer,florida,south,office supplies,binders,1.87,2,70.0,-1.31,0.935,-70.05,1,-0.66,0,1
7312,standard ,consumer,florida,south,office supplies,binders,11.21,2,70.0,-8.6,5.605,-76.72,1,-4.3,0,1
7313,standard ,consumer,florida,south,office supplies,art,37.38,8,20.0,7.48,4.6725,20.01,1,0.94,1,1
7314,standard ,home office,illinois,central,technology,phones,286.4,1,20.0,25.06,286.4,8.75,1,25.06,1,3
7315,second ,consumer,new york,east,office supplies,art,43.92,3,0.0,12.74,14.64,29.01,0,4.25,1,1
7316,standard ,corporate,new york,east,furniture,tables,142.18,1,40.0,-37.92,142.18,-26.67,1,-37.92,0,1
7317,standard ,corporate,oregon,west,office supplies,paper,19.61,3,20.0,6.62,6.536666666666666,33.76,1,2.21,1,5
7318,standard ,corporate,oregon,west,office supplies,binders,4.16,7,70.0,-3.46,0.5942857142857143,-83.17,1,-0.49,0,5
7319,second ,consumer,new york,east,technology,phones,979.95,5,0.0,264.59,195.99,27.0,0,52.92,1,1
7320,second ,consumer,new york,east,furniture,furnishings,135.3,5,0.0,37.88,27.060000000000002,28.0,0,7.58,1,1
7321,standard ,corporate,illinois,central,office supplies,paper,8.9,3,20.0,3.34,2.966666666666667,37.53,1,1.11,1,1
7322,standard ,corporate,illinois,central,technology,accessories,100.8,2,20.0,21.42,50.4,21.25,1,10.71,1,1
7323,first ,consumer,new york,east,furniture,furnishings,41.96,2,0.0,10.91,20.98,26.0,0,5.46,1,1
7324,first ,consumer,new york,east,office supplies,labels,9.45,3,0.0,4.54,3.15,48.04,0,1.51,1,1
7325,standard ,consumer,washington,west,office supplies,appliances,400.8,5,0.0,112.22,80.16,28.0,0,22.44,1,2
7326,standard ,consumer,washington,west,office supplies,binders,28.79,1,20.0,10.08,28.79,35.01,1,10.08,1,2
7327,standard ,home office,california,west,furniture,furnishings,111.0,2,0.0,14.43,55.5,13.0,0,7.21,1,2
7328,standard ,home office,california,west,technology,machines,1279.97,4,20.0,415.99,319.9925,32.5,1,104.0,1,2
7329,standard ,home office,california,west,office supplies,storage,1856.19,7,0.0,334.11,265.17,18.0,0,47.73,1,2
7330,first ,corporate,illinois,central,furniture,furnishings,22.75,6,60.0,-8.53,3.7916666666666665,-37.49,1,-1.42,0,1
7331,standard ,corporate,pennsylvania,east,technology,phones,61.54,1,40.0,-13.33,61.54,-21.66,1,-13.33,0,1
7332,standard ,corporate,pennsylvania,east,office supplies,binders,81.44,7,70.0,-65.15,11.634285714285713,-80.0,1,-9.31,0,1
7333,standard ,consumer,florida,south,furniture,furnishings,67.36,2,20.0,10.1,33.68,14.99,1,5.05,1,1
7334,standard ,consumer,florida,south,furniture,furnishings,54.53,3,20.0,14.31,18.176666666666666,26.24,1,4.77,1,1
7335,standard ,consumer,new york,east,technology,accessories,843.9,2,0.0,371.32,421.95,44.0,0,185.66,1,1
7336,standard ,consumer,new york,east,furniture,bookcases,449.57,2,20.0,56.2,224.785,12.5,1,28.1,1,1
7337,first ,corporate,california,west,office supplies,storage,15.51,1,0.0,3.88,15.51,25.02,0,3.88,1,1
7338,second ,corporate,new york,east,furniture,chairs,192.19,3,10.0,36.3,64.06333333333333,18.89,1,12.1,1,1
7339,first ,corporate,new york,east,office supplies,art,5.76,2,0.0,1.61,2.88,27.95,0,0.81,1,1
7340,standard ,consumer,georgia,south,furniture,chairs,67.88,2,0.0,18.33,33.94,27.0,0,9.16,1,1
7341,standard ,consumer,georgia,south,office supplies,labels,162.89,13,0.0,76.56,12.53,47.0,0,5.89,1,1
7342,standard ,consumer,georgia,south,furniture,furnishings,25.71,3,0.0,9.26,8.57,36.02,0,3.09,1,1
7343,standard ,consumer,new york,east,office supplies,storage,191.88,6,0.0,19.19,31.98,10.0,0,3.2,1,1
7344,standard ,corporate,florida,south,furniture,tables,721.88,6,45.0,-420.0,120.31333333333333,-58.18,1,-70.0,0,1
7345,standard ,corporate,florida,south,technology,phones,73.57,4,20.0,-16.55,18.3925,-22.5,1,-4.14,0,1
7346,standard ,corporate,florida,south,office supplies,art,13.58,1,20.0,1.36,13.58,10.01,1,1.36,1,1
7347,standard ,corporate,florida,south,furniture,chairs,64.78,1,20.0,-12.15,64.78,-18.76,1,-12.15,0,1
7348,standard ,consumer,texas,central,office supplies,appliances,176.77,3,80.0,-459.61,58.92333333333334,-260.0,1,-153.2,0,1
7349,standard ,corporate,wisconsin,central,office supplies,binders,38.82,6,0.0,19.41,6.47,50.0,0,3.23,1,1
7350,standard ,corporate,wisconsin,central,office supplies,binders,21.9,5,0.0,10.51,4.38,47.99,0,2.1,1,1
7351,standard ,consumer,california,west,technology,accessories,111.79,7,0.0,43.6,15.97,39.0,0,6.23,1,4
7352,second ,home office,ohio,east,technology,phones,445.44,8,40.0,-81.66,55.68,-18.33,1,-10.21,0,1
7353,standard ,home office,pennsylvania,east,office supplies,labels,16.52,5,20.0,5.37,3.304,32.51,1,1.07,1,1
7354,standard ,home office,california,west,office supplies,paper,29.9,5,0.0,13.46,5.9799999999999995,45.02,0,2.69,1,1
7355,second ,corporate,michigan,central,office supplies,binders,116.4,8,0.0,52.38,14.55,45.0,0,6.55,1,1
7356,standard ,home office,arizona,west,office supplies,art,1.41,1,20.0,0.16,1.41,11.35,1,0.16,0,1
7357,standard ,home office,arizona,west,furniture,furnishings,169.57,2,20.0,0.0,84.785,0.0,1,0.0,0,1
7358,second ,corporate,pennsylvania,east,technology,phones,251.96,6,40.0,-50.39,41.99333333333333,-20.0,1,-8.4,0,1
7359,second ,corporate,pennsylvania,east,furniture,tables,523.76,3,40.0,-192.05,174.58666666666667,-36.67,1,-64.02,0,1
7360,first ,consumer,california,west,office supplies,paper,19.44,3,0.0,9.33,6.48,47.99,0,3.11,1,1
7361,first ,consumer,california,west,furniture,chairs,194.35,3,20.0,-36.44,64.78333333333333,-18.75,1,-12.15,0,1
7362,first ,consumer,california,west,office supplies,binders,36.62,3,20.0,13.73,12.206666666666665,37.49,1,4.58,1,1
7363,standard ,corporate,pennsylvania,east,technology,phones,340.18,3,40.0,-73.71,113.39333333333333,-21.67,1,-24.57,0,1
7364,standard ,corporate,pennsylvania,east,office supplies,fasteners,12.67,8,20.0,2.69,1.58375,21.23,1,0.34,1,1
7365,standard ,corporate,pennsylvania,east,office supplies,binders,6.89,2,70.0,-5.05,3.445,-73.29,1,-2.52,0,1
7366,standard ,corporate,pennsylvania,east,office supplies,storage,32.54,2,20.0,-7.73,16.27,-23.76,1,-3.87,0,1
7367,standard ,corporate,pennsylvania,east,furniture,chairs,347.8,7,30.0,-24.84,49.68571428571429,-7.14,1,-3.55,0,1
7368,first ,corporate,florida,south,office supplies,binders,15.57,3,70.0,-11.94,5.19,-76.69,1,-3.98,0,1
7369,second ,consumer,north carolina,south,office supplies,labels,4.61,2,20.0,1.67,2.305,36.23,1,0.83,1,1
7370,standard ,corporate,kansas,central,technology,phones,257.98,2,0.0,74.81,128.99,29.0,0,37.41,1,4
7371,second ,consumer,california,west,office supplies,storage,153.78,11,0.0,44.6,13.98,29.0,0,4.05,1,1
7372,second ,consumer,california,west,office supplies,storage,61.02,3,0.0,0.61,20.34,1.0,0,0.2,0,1
7373,second ,consumer,california,west,office supplies,supplies,110.11,7,0.0,31.93,15.73,29.0,0,4.56,1,1
7374,second ,consumer,california,west,office supplies,fasteners,7.89,1,0.0,3.55,7.89,44.99,0,3.55,1,1
7375,standard ,corporate,california,west,office supplies,binders,36.02,3,20.0,11.71,12.006666666666668,32.51,1,3.9,1,1
7376,first ,corporate,illinois,central,office supplies,art,54.34,4,20.0,5.43,13.585,9.99,1,1.36,1,2
7377,standard ,corporate,washington,west,office supplies,storage,92.52,6,0.0,24.98,15.42,27.0,0,4.16,1,1
7378,same day,consumer,north carolina,south,office supplies,art,10.27,3,20.0,1.16,3.4233333333333333,11.3,1,0.39,1,1
7379,standard ,consumer,nebraska,central,office supplies,storage,40.74,3,0.0,0.41,13.58,1.01,0,0.14,0,1
7380,standard ,consumer,nebraska,central,office supplies,labels,14.4,5,0.0,7.06,2.88,49.03,0,1.41,1,1
7381,standard ,consumer,nebraska,central,technology,phones,149.95,5,0.0,41.99,29.99,28.0,0,8.4,1,1
7382,standard ,consumer,nebraska,central,office supplies,supplies,16.9,2,0.0,5.07,8.45,30.0,0,2.54,1,1
7383,standard ,consumer,nebraska,central,office supplies,paper,17.61,3,0.0,8.45,5.87,47.98,0,2.82,1,1
7384,standard ,consumer,nebraska,central,office supplies,appliances,378.0,2,0.0,136.08,189.0,36.0,0,68.04,1,1
7385,standard ,consumer,nebraska,central,office supplies,paper,17.64,3,0.0,8.64,5.88,48.98,0,2.88,1,1
7386,standard ,consumer,nebraska,central,office supplies,storage,373.08,6,0.0,100.73,62.18,27.0,0,16.79,1,1
7387,standard ,consumer,nebraska,central,furniture,furnishings,1336.44,14,0.0,387.57,95.46000000000001,29.0,0,27.68,1,1
7388,standard ,consumer,nebraska,central,technology,phones,29.97,3,0.0,0.3,9.99,1.0,0,0.1,0,1
7389,standard ,consumer,tennessee,south,furniture,chairs,390.37,2,20.0,48.8,195.185,12.5,1,24.4,1,3
7390,standard ,consumer,tennessee,south,furniture,furnishings,101.52,5,20.0,19.04,20.304,18.75,1,3.81,1,3
7391,second ,consumer,ohio,east,office supplies,paper,74.35,3,20.0,23.24,24.78333333333333,31.26,1,7.75,1,1
7392,standard ,consumer,california,west,office supplies,paper,15.7,5,0.0,7.06,3.1399999999999997,44.97,0,1.41,1,1
7393,standard ,consumer,california,west,office supplies,art,59.52,3,0.0,15.48,19.84,26.01,0,5.16,1,1
7394,standard ,consumer,california,west,office supplies,paper,34.4,5,0.0,15.82,6.88,45.99,0,3.16,1,1
7395,standard ,corporate,new york,east,furniture,tables,313.18,2,40.0,-120.05,156.59,-38.33,1,-60.02,0,1
7396,standard ,corporate,new york,east,furniture,chairs,866.65,3,10.0,173.33,288.8833333333333,20.0,1,57.78,1,1
7397,same day,corporate,ohio,east,office supplies,appliances,795.41,6,20.0,59.66,132.56833333333333,7.5,1,9.94,1,1
7398,second ,consumer,illinois,central,office supplies,paper,35.86,9,20.0,13.0,3.9844444444444442,36.25,1,1.44,1,1
7399,second ,consumer,illinois,central,technology,accessories,23.84,4,20.0,3.28,5.96,13.76,1,0.82,1,1
7400,standard ,consumer,washington,west,furniture,furnishings,43.13,1,0.0,14.66,43.13,33.99,0,14.66,1,1
7401,standard ,consumer,washington,west,office supplies,paper,30.87,7,0.0,14.2,4.41,46.0,0,2.03,1,1
7402,standard ,consumer,new york,east,office supplies,supplies,70.12,4,0.0,21.04,17.53,30.01,0,5.26,1,1
7403,standard ,corporate,california,west,furniture,bookcases,509.96,5,15.0,42.0,101.99199999999999,8.24,1,8.4,1,2
7404,standard ,corporate,california,west,furniture,furnishings,122.91,3,0.0,34.41,40.97,28.0,0,11.47,1,2
7405,standard ,corporate,california,west,furniture,chairs,97.57,2,20.0,-6.1,48.785,-6.25,1,-3.05,0,2
7406,standard ,corporate,california,west,furniture,chairs,722.35,3,20.0,81.26,240.78333333333333,11.25,1,27.09,1,2
7407,first ,consumer,illinois,central,office supplies,labels,11.52,5,20.0,4.18,2.304,36.28,1,0.84,1,1
7408,standard ,corporate,california,west,furniture,furnishings,167.84,8,0.0,11.75,20.98,7.0,0,1.47,1,1
7409,standard ,consumer,ohio,east,furniture,tables,172.11,1,40.0,-94.66,172.11,-55.0,1,-94.66,0,1
7410,first ,consumer,new york,east,technology,accessories,99.98,2,0.0,8.0,49.99,8.0,0,4.0,1,1
7411,standard ,home office,oregon,west,technology,phones,156.79,1,20.0,17.64,156.79,11.25,1,17.64,1,3
7412,standard ,home office,oregon,west,technology,accessories,35.36,2,20.0,-3.09,17.68,-8.74,1,-1.54,0,3
7413,standard ,home office,oregon,west,furniture,furnishings,13.59,1,20.0,-0.34,13.59,-2.5,1,-0.34,0,3
7414,second ,corporate,pennsylvania,east,furniture,chairs,386.68,2,30.0,-5.52,193.34,-1.43,1,-2.76,0,1
7415,second ,corporate,pennsylvania,east,technology,accessories,379.96,5,20.0,47.5,75.99199999999999,12.5,1,9.5,1,1
7416,second ,corporate,pennsylvania,east,technology,phones,539.91,3,40.0,-116.98,179.97,-21.67,1,-38.99,0,1
7417,second ,corporate,pennsylvania,east,office supplies,paper,41.24,5,20.0,13.92,8.248000000000001,33.75,1,2.78,1,1
7418,second ,corporate,pennsylvania,east,office supplies,binders,51.9,1,70.0,-41.52,51.9,-80.0,1,-41.52,0,1
7419,second ,corporate,pennsylvania,east,office supplies,storage,552.56,5,20.0,-138.14,110.51199999999999,-25.0,1,-27.63,0,1
7420,second ,corporate,pennsylvania,east,office supplies,binders,23.16,5,70.0,-15.44,4.632,-66.67,1,-3.09,0,1
7421,second ,corporate,pennsylvania,east,office supplies,storage,126.08,2,20.0,-28.37,63.04,-22.5,1,-14.19,0,1
7422,second ,corporate,pennsylvania,east,technology,machines,449.1,3,70.0,-643.71,149.70000000000002,-143.33,1,-214.57,0,1
7423,standard ,consumer,pennsylvania,east,office supplies,appliances,195.1,4,20.0,21.95,48.775,11.25,1,5.49,1,1
7424,standard ,consumer,pennsylvania,east,furniture,furnishings,36.67,3,20.0,6.42,12.223333333333334,17.51,1,2.14,1,1
7425,second ,consumer,texas,central,furniture,chairs,85.25,2,30.0,-6.09,42.625,-7.14,1,-3.04,0,1
7426,second ,consumer,texas,central,furniture,furnishings,32.71,2,60.0,-26.17,16.355,-80.01,1,-13.09,0,1
7427,standard ,corporate,mississippi,south,office supplies,binders,11.43,3,0.0,5.37,3.81,46.98,0,1.79,1,1
7428,standard ,corporate,mississippi,south,office supplies,binders,30.44,2,0.0,14.92,15.22,49.01,0,7.46,1,1
7429,standard ,corporate,mississippi,south,office supplies,paper,12.96,2,0.0,6.35,6.48,49.0,0,3.17,1,1
7430,standard ,corporate,mississippi,south,office supplies,paper,16.0,4,0.0,7.68,4.0,48.0,0,1.92,1,1
7431,standard ,corporate,mississippi,south,office supplies,appliances,32.67,3,0.0,8.49,10.89,25.99,0,2.83,1,1
7432,standard ,consumer,arizona,west,office supplies,fasteners,4.46,3,20.0,-0.95,1.4866666666666666,-21.3,1,-0.32,0,1
7433,standard ,consumer,arizona,west,office supplies,binders,9.35,5,70.0,-6.54,1.8699999999999999,-69.95,1,-1.31,0,1
7434,standard ,corporate,california,west,office supplies,binders,9.14,3,20.0,3.09,3.046666666666667,33.81,1,1.03,1,2
7435,standard ,corporate,california,west,office supplies,binders,23.14,6,20.0,8.39,3.856666666666667,36.26,1,1.4,1,2
7436,standard ,corporate,california,west,office supplies,art,99.2,5,0.0,25.79,19.84,26.0,0,5.16,1,2
7437,standard ,corporate,washington,west,office supplies,binders,21.36,5,20.0,7.21,4.272,33.75,1,1.44,1,1
7438,second ,corporate,washington,west,furniture,furnishings,46.9,5,0.0,13.13,9.379999999999999,28.0,0,2.63,1,4
7439,standard ,consumer,california,west,office supplies,binders,18.72,5,20.0,6.55,3.7439999999999998,34.99,1,1.31,1,1
7440,standard ,consumer,california,west,furniture,tables,236.53,2,20.0,-2.96,118.265,-1.25,1,-1.48,0,1
7441,first ,corporate,california,west,office supplies,labels,18.9,3,0.0,8.69,6.3,45.98,0,2.9,1,1
7442,first ,corporate,texas,central,office supplies,paper,10.69,2,20.0,3.74,5.345,34.99,1,1.87,1,3
7443,first ,corporate,texas,central,office supplies,storage,237.1,3,20.0,20.75,79.03333333333333,8.75,1,6.92,1,3
7444,second ,home office,illinois,central,office supplies,paper,5.18,1,20.0,1.81,5.18,34.94,1,1.81,1,1
7445,second ,home office,illinois,central,office supplies,paper,65.58,2,20.0,23.77,32.79,36.25,1,11.88,1,1
7446,second ,home office,illinois,central,furniture,furnishings,22.2,1,60.0,-26.08,22.2,-117.48,1,-26.08,0,1
7447,second ,home office,illinois,central,office supplies,paper,419.4,5,20.0,146.79,83.88,35.0,1,29.36,1,1
7448,first ,consumer,tennessee,south,furniture,furnishings,88.92,5,20.0,14.45,17.784,16.25,1,2.89,1,1
7449,second ,home office,texas,central,office supplies,art,9.91,3,20.0,3.22,3.3033333333333332,32.49,1,1.07,1,1
7450,second ,home office,texas,central,furniture,chairs,318.43,5,30.0,-77.33,63.686,-24.28,1,-15.47,0,1
7451,second ,home office,texas,central,office supplies,binders,5.8,5,80.0,-10.15,1.16,-175.0,1,-2.03,0,1
7452,second ,home office,texas,central,technology,phones,1415.76,6,20.0,88.48,235.96,6.25,1,14.75,1,1
7453,standard ,consumer,illinois,central,technology,phones,148.48,2,20.0,16.7,74.24,11.25,1,8.35,1,4
7454,standard ,consumer,illinois,central,office supplies,labels,9.25,4,20.0,3.12,2.3125,33.73,1,0.78,1,1
7455,standard ,consumer,illinois,central,office supplies,storage,1036.62,2,20.0,51.83,518.31,5.0,1,25.91,1,1
7456,first ,consumer,virginia,south,technology,phones,569.64,2,0.0,148.11,284.82,26.0,0,74.06,1,2
7457,first ,consumer,virginia,south,office supplies,binders,9.14,1,0.0,4.57,9.14,50.0,0,4.57,1,2
7458,first ,consumer,virginia,south,furniture,furnishings,1196.86,7,0.0,119.69,170.98,10.0,0,17.1,1,2
7459,first ,consumer,virginia,south,furniture,bookcases,523.26,9,0.0,125.58,58.14,24.0,0,13.95,1,2
7460,second ,consumer,california,west,technology,copiers,639.97,4,20.0,215.99,159.9925,33.75,1,54.0,1,1
7461,second ,consumer,california,west,office supplies,paper,52.76,2,0.0,24.27,26.38,46.0,0,12.13,1,1
7462,second ,consumer,washington,west,technology,accessories,538.92,9,0.0,80.84,59.879999999999995,15.0,0,8.98,1,1
7463,standard ,consumer,california,west,office supplies,art,14.88,2,0.0,3.72,7.44,25.0,0,1.86,1,4
7464,standard ,consumer,california,west,office supplies,paper,34.24,8,0.0,15.41,4.28,45.01,0,1.93,1,4
